Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
balter-beerworks-knoxville,John O.,"Lincoln, RI",8/9/2022,4.0,"Nice job!Loved the choices on the menu Got the Spocy Chicken sliders and the fried green tomato appetizer.Spicy chicke was awesome one of the best slider rolls I've had.Fried green tomatoes were fresh, had an amazing crunch only comment was on the menu it said with pimento cheese! I have never had pimento cheese and it was basically not even there. Less than a TSP on top but overall good job"
balter-beerworks-knoxville,Michelle H.,"Knoxville, TN",8/18/2022,5.0,"Fantastic as always! Balter never seems to disappoint. The service is outstanding, the food is awesome, and the variety of seating areas makes this place a good meeting spot. Locally (in-house) crafted beer flights for $7, excellent salad, and extremely tasty monthly specials makes this one of my ""go to"" places to impress visitors in Knoxville. I have yet to try something here that disappointed me."
balter-beerworks-knoxville,Karmen B.,"Farragut, TN",8/14/2022,4.0,"Stopped in for brunch with some girlfriends. This is the best combo I've found in Knoxville for brunch pricing. $1 mimosas? Yes, please! Carafes are $7.25. Food was good. I tried the breakfast quesadilla that came with potatoes which were amazing. The menu came with a side of fruit, but it was in a dressing dish and maybe has 5 bite size pieces of fruit. Little small if you ask me. Both of my friends got the fried green tomato Benedict and they both ate all of it if that gives you any indication. The vibes were good all around and the patio was nice, too but we are inside as it was first come first serve. They do take reservations, too if you call them."
balter-beerworks-knoxville,Colleen R.,"Knoxville, TN",7/29/2022,4.0,"Balter is our favorite family go-to restaurant.  We always start out with the potato chip nachos, and my kids Hoover them down like it's a timed event.Last night we had a big group of family and friends - eleven of us - and Balter was great to take my reservation a couple of days before. Good thing too because it was busy for a Thursday night.Our server Elijah took good care of us, and was great to bring us testers of beer so we could make an informed decision about what to drink.  17 year old and 14 year old had their usual - Balter burgers and fries, I had my usual - Mediterranean salad with salmon, and my husband ventured out this time and tried the chicken lettuce wraps.  He said they tasted much better than they looked - these had a Mexican flair as opposed to Asian.  We were in the dining room, and do yo the crowd it was pretty loud in there, but I don't see that as an issue - just evidence of it being a popular place.I highly recommend hanging out in their outdoor beer garden when you get the chance."
balter-beerworks-knoxville,Caleigh J.,"TN, TN",5/25/2022,5.0,"I continue to find myself walking into Balter Beerworks years after finding it for the first time. With exposed distills on one end of the restaurant and my favorite outdoor seating in Knoxville, the atmosphere is casual and cool. It's perfect for bringing the family, having a date night, or meeting up with friends! Balter boasts seasonal brews and their impeccable classics. If it's your visit, don't skip trying multiple with the flight of four 5oz pours. You cannot go wrong with their menu and don't miss out on the appetizers! There is limited parking directly in front of the restaurant, but additional spots are available across the street, above the restaurant, and on the road. Finally, Balter is perfectly located near Old City. You can spend hours right in Balter or wonder down to Pour or explore more of Old City just within walking distance!"
balter-beerworks-knoxville,Abegail A.,"Rockville, MD",4/25/2022,4.0,"Stopped by for lunch during our day trip to Knoxville. Ordered the fish & chips which were really good. Received two massive cod pieces which were beer battered. They were light, crispy, and had more fish than batter which is always appreciated. The hand-cut fries were also good, but pretty standard. With my meal, I had the brewery mule. It was light and refreshing and came with a good amount of vodka balanced by their house-made ginger syrup.I also tried some of the fried green tomatoes and the Tillamook burger. The fried green tomatoes app was just okay to me. I did enjoy the pimento cheese and tomato jelly it was topped with, though. As for the burger, it was plump, juicy, and cooked to medium-well as asked. I liked how it came with a good amount of cheese that stretched when you bit into it. Enjoyed the bun as well, which came from a local bakery. Also couldn't pass up the banana pudding taster (dessert with banana pudding, vanilla wafers, and whipped cream), which was a good end to the meal. Service was good, with our waiter being friendly and knowledgeable about the menu. Parking seemed a little scare in their small lot. Note if you get directions to Balter Beerworks via Yelp, it will likely take you elsewhere."
balter-beerworks-knoxville,Rachel G.,"Nashville, TN",4/9/2022,5.0,"In Knox for a client meeting, this was a great choice! Tons of beer and drink options and get your decision maker flowing bc there are lots of yummy options.I went with the hot chicken salad- while it wasn't Nashville HC it was equally delicious. Excellent mix of other items really elevated this salad. We also got a pretzel and chips for the table! Great snacky food."
balter-beerworks-knoxville,Sarah M.,"Memphis, TN",8/18/2022,5.0,Everything on the menu is fantastic. Whether you go for brunch or at a different time you won't be disappointed. Some of the best fish tacos in town.
balter-beerworks-knoxville,Derrick S.,"Knoxville, TN",7/24/2022,2.0,Writing this from the year 2025...still haven't gotten our food...The Toby Keith of restaurants in Knox. Just ain't as good as it once was. Service is terrible. Beer mediocre. Mimosas too. Food is the lone saving Grace if it's ever brought out.But...if you are a white girl looking to get hammered on mimosas for Sunday Brunch. 5 stars easily.Just meh.
balter-beerworks-knoxville,Sherman K.,"Orlando, FL",9/15/2021,5.0,"This is a great spot to hang out. It is trendy looking and has a nice vibe. There are a few outside dining areas and the inside is spacious. They have some TVs that were showing an NFL game. There is a small parking lot at the building, and more parking on the street and in an overflow lot across the street. The house-brewed beers were pretty good, and they also offer wine and cocktails. The food was fresh and tasty, and the portions are plentiful. The potato chip nachos sounded wonderful, but I was looking for something a little lighter, so went with the Mediterranean salad and I was not disappointed. It was very tasty and fresh as were the other dishes ordered by our group."
balter-beerworks-knoxville,Tony C.,"Alcoa, TN",8/22/2022,5.0,The atmosphere is great. We sat outside in the breezeway and had a great server. The food was excellent. My wife eats gluten free and they had a great variety for her as well as vegan options. Will definitely go back!
balter-beerworks-knoxville,Don C.,"Powell, TN",9/1/2022,3.0,"Good service, friendly staff, so-so food. I had the pork belly, overcooked but not charred crispy skin, just dry, bland meat. Adding some of the sauce it was cooked in barely helped.   My friend had chicken strips and they were just ok as well. Hostess and waitstaff were friendly and helpful."
balter-beerworks-knoxville,Deena S.,"Knoxville, TN",6/19/2022,2.0,"Do not order pick up if you want your moneys worth. Very sad, I used to love this place but this is the second time in a row that the food we picked up was terrible. Ordered a Jackson Ave salad and when we got home, I opened up the bowl and all that was inside was a few handfuls of spinach and 2-3 blue cheese crumbles.Missing chicken, cheese, cranberries and pecans.I paid $14 for spinach.We also paid $1.15 extra for sweet potato fries with a burger and had 3 fries in our order."
balter-beerworks-knoxville,Jen H.,"Walland, TN",1/23/2022,5.0,Great outdoor area and convenient parking. Food was awesome and the portions were very big. I can't wait to go back and try something else. We had a large party so there was a long wait but the outdoor heaters plenty warm so we just got a drink at the bar and went outside to wait. I highly recommend the blackened fish tacos and the potato chip nachos.
balter-beerworks-knoxville,Tammy M.,"Cary, NC",7/11/2021,4.0,Downtown Knoxville was super busy on this Saturday at lunchtime.  Wait times were through the roof.  We called Balter and they were nice enough to hold a table for our party of 6.They have a brunch menu featured on Sat at lunchtime.  $1 mimosas and $7.50 mimosa pitchers.  That's a great deal !!The food was tasty.  I had the avocado toast.  I was envisioning 2 pieces of toast for the price but I got one piece.  It had an egg on top and some greens.  Served with crispy breakfast potatoes.  Everyone likes their food.  They had a pretty big beer list too.Our server was friendly and helpful.  I certainly wasn't stuffed when we left.  Portions are on the smaller side.
balter-beerworks-knoxville,Belinda O.,"SoMa, San Francisco, CA",7/24/2022,2.0,"I want to start off by saying that I come to Balter very often and have a great time whenever I come with just one other person. BUT, every time I come with a large group (also often),  we always have HORRENDOUS service. It takes almost 10 years to get anything ordered, or to get our check. Our food is always cold. Pretty sure my beans came straight out of the freezer. I always want to show my friends the restaurant but they end up with a disappointing experience. Ope, forgot to mention that we waited 30 minutes just to get water. I love this company so i just wanted to let this be known because it looks like an issue with all of the other bad reviews on big groups. Maybe something needs to change with that.   foods good tho"
balter-beerworks-knoxville,Tracy V.,"Jackson, MI",8/30/2022,5.0,"We went here for brunch a few months ago, the mimosa carafe was well worth the cost, no bottom shelf liquor used for it. The bartender was friendly, kept everyone entertained, and quick service. Our food was quick, hot and very tasty. Highly recommend this restaurant."
balter-beerworks-knoxville,Josh C.,"Powell, TN",7/14/2022,5.0,"I have been coming to this place since they first opened and I absolutely love it every time I come. The Amber beer is one of my favorite beers in Knoxville and I honestly don't know why other breweries in town don't have an Amber???? I am kinda sad they don't have happy hour anymore, I loved coming mid afternoon. However, this is still highly recommended for anyone that loves great food and incredible beer!"
balter-beerworks-knoxville,Josh C.,"Powell, TN",12/28/2020,5.0,"I love this place!!!! I bring all my out of town friends here. It is my go to spot in Knoxville. They have amazing hamburgers, make sure to try the local grass fed beef! I can't wait until they bring back the happy hour specials!!!!"
balter-beerworks-knoxville,Connie H.,"Brooklyn, NY",10/24/2021,4.0,"This spot is really a great choice for hanging with friends, eating some burgers, and drinking some beers.Loves:+ Good food, esp for burgers+ Open late to 11pm (Note: most restaurants in Knoxville close at 9pm)+ Beer flight of 4 for $7ish. Def loved Cherry Gose the most!+ Restaurant has its own parking+ Friendly staffI had an awesome time here and would surely recommend it to pals!"
balter-beerworks-knoxville,Michelle R.,"Knoxville, TN",4/30/2021,5.0,"Balter's potato chip nachos were on my post-vaccine bucket list and I just recently got to have them again! They are SO good and like no other nachos I've ever had before. If you're vegetarian like me, there's a decent amount of options here for a beer place, lol. They have some salads, two veg burgers and several apps to choose from, too. The outdoor space is great with multiple options in the front, back and a small covered portion. I will say I'm glad I live within in walking distance and don't have to worry about parking because this place does business on the weekends (esp. during Sun. brunch) and even during the week for lunch and happy hour. Their main parking lot is small, but there are a couple of overflow ones close by. Overall, its a reliable spot if you're looking for above-average bar food classics, beer and a spot to meet up with a group of friends."
balter-beerworks-knoxville,Lauren P.,"Gore, VA",4/21/2022,5.0,"Absolutely the coolest, friendliest, and yummiest brewery! We sat at the bar and loved the conversation with the bartender, we loved the food, and the chill open air atmosphere pairs perfectly with the beers. Beef sliders came with fresh hot chips. The Hot Chicken Salad was spicy but complimented perfectly with the cool avocado dressing. Sorry, no food pics - it was too delicious!! We will be back!"
balter-beerworks-knoxville,Vena H.,"Oakdale, CA",3/29/2022,5.0,Wow what a amazing experience from when we walked in the host was so nice the waitress was so attentive and the brewer we got to meet he just topped off our experience the food was fantastic and the beer we brought some home we will be back
balter-beerworks-knoxville,Timothy B.,"Fort Wayne, IN",4/2/2022,3.0,30 minute wait to sit. 40 minute wait to get food.Food was good. Waitress was nice.Several hostesses and wait staff drank and smoked a weed vape pen at the table behind us :/
balter-beerworks-knoxville,Lauren T.,"Scottsdale, AZ",3/7/2021,4.0,Great indoor and outdoor seating with lots of heat lamps!The hostess was incredibly rude so our experience started off a little rocky but the food an service made up for it.The portions of the food are huge! We got the potato chip nachos and they were amazing. The pretzel appetizer came with a yummy mustard. The hot chicken sliders were just average though.
balter-beerworks-knoxville,Erika M.,"Knoxville, TN",1/27/2021,5.0,"Is it somehow true that I have never written a review for Balter?  How can it be?!  Putting aside all of the nostalgia of being my first date with my husband, Balter is pretty darn fabulous!  Their food is delicious, the outdoor space is prime real estate on a nice weathered day, and their is super consistent!Pre-covid, this was always a favorite brunch spot of mine.  Their breakfast tacos are definitely my favorite in town. You pair that with an all you can eat bar that consists of salads, fruit, cookie and muffins, and snacks and there's not a better deal in town. Especially when you throw in their one-dollar mimosas.  Their menu is great for any time of the day.  I love their grilled chicken salad sandwich and their Jackson Ave salad.  I could eat the entire serving of potato chip nachos and not feel back about it.  And their hot chicken sliders are delicious, offering a smoky and sweet flavor that is completely unique.  Their 3 bears beer (which uses 3 bears coffee) is an easy go-to, but my favorite is their hefeweizen.  During Covid - their curbside pick-up is quick and easy.  I place my order by phone and picked it up in the designated space.  I called when I got there and they brought it out immediately wearing a mask."
balter-beerworks-knoxville,Erika M.,"Knoxville, TN",2/28/2016,5.0,"I drive past this place every day on my way to work.  I've watched it evolve and turn into a place that I knew would be right up my alley.  And it turns out, I was right.  This place is rad!  It's absolutely gorgeous in a rusty metal, concrete kind of gorgeous.  If you're just drinking, grab a spot up at the bar.  Any place that offers adjustable stools gets high marks in my book, but that is just the short girl in me talking.  Their beer selection is broad and unique.  If you're looking for something different, try the cask.  Though my personal favorite is the 'bear blend'.  It's fantastic!But don't pigeon hole this place.  It's way more than just beer.  The food is top shelf.  Seriously, I've bounced all over the menu and I have yet to be disappointed.  Where to start?  Three words: Potato Chip Nachos.  It should be known that you may crave them for days.  It's a price that I don't mind paying.  But seriously, close your eyes and point at something on the menu, it's gonna be delicious.  These people care about the food they are making and are doing it right. I've been lucky enough to have several different servers, and I've been pleased to see how well they have all been trained.  Not just in regards to general service, but they all know the menu very well.  That makes all the difference.  I'm beyond eager for the weather to cooperate enough for the beer garden to open up with the fire pit.  For now, the outdoor patio is still pretty great.  Next time you are here, look for me.  There's a good chance that I'll be here too.  (Cue the theme for 'Cheers')"
balter-beerworks-knoxville,Taylor A.,"Knoxville, TN",8/27/2021,4.0,"My sister came into town to visit so we decided to try Balter Beerworks. So glad we did! We got there around 6:30 and were seated right away. Our server was super attentive and nice. We ordered around of beers, the splash and hazy IPA, which were both good. I wish the Splash had a little more forward grapefruit flavor. For dinner we ordered the Baja fish tacos, mini sliders and a house salad. My son was also with us so we got him the grilled cheese with fruit. I felt like the food did take a little while to come out but I expect that on a Friday night. My tacos were delicious, however the beans and rice it came with didn't have much flavor. My sisters sliders were yummy and so was the house salad, which was huge. My son had no problems finishing his grilled cheese either. It seems like a fun place to come with friends and as well as a place for families. We will definitely be back."
balter-beerworks-knoxville,Tim K.,"Sevierville, TN",2/24/2022,5.0,"I like craft beer and I like good burgers - this place does both well. Add in the good location, the cool vibe, outdoor seating and late menu, this a good go-to for me."
balter-beerworks-knoxville,Drew G.,"Lexington, KY",3/27/2021,5.0,"Loved this place!!! It's a college place and I am 50 but We really enjoyed this on our way to Gatlinburg.  We got on the waiting list through Yelp when we were about 45 mins away.  Our turn came up right when we got there.  The food was delicious and the carafe of mimosa's for 7 bucks is awesome!The burger was different than any I've ever had before. It was incredible!  And the flavor and textures of the Blackened Fish Tacos was to die for!   I want to go there again, the next time that I'm in Knoxville."
balter-beerworks-knoxville,Drew T.,"Knoxville, TN",8/14/2022,5.0,Great location and their food is awesome!  Really good and modern inside with tons of great food options for anyone and even those with a lot of food sensitivities like me
balter-beerworks-knoxville,Dylan S.,"Knoxville, TN",11/19/2020,4.0,"Balter makes one of my favorite local IPAs. Their Firebelly ipa is a great. Not too hoppy but still super flavorful and complimentary of most items on the menu.  The hot chicken salad is amazing. A must order even if your not a big salad person.  Their burgers are really good as are the grilled chicken sandwich, grilled cheese, and the club which is really a hot club served on toasted bread.  The fried green tomatoes and hummus are great app choices.  The fish tacos are just ok, and the soups are a bit hit or miss.  Also, service lately has been good, but a bit spotty in the past."
balter-beerworks-knoxville,Macy D.,"TN, TN",6/12/2021,5.0,"We love Balter every time we go. The beer selection is good (I loved the raspberry kolsch, and my boyfriend loved the bear blend), and the food never disappoints. The items on their menu rotate frequently, but I've never had anything I didn't enjoy. The mahi wrap was delicious and so were the sweet potato fries. My boyfriend got the hot chicken sliders and while he said they didn't live up to Nashville hot chicken, they were still good (he said he probably wouldn't get them again). The patio area is also worth noting and is a very pleasant place to sit on a nice day! Inside is nice too, the chairs were comfortable, and the industrial modern vibe is fun and trendy."
balter-beerworks-knoxville,M P.,"Austin, TX",12/3/2021,5.0,"Loved the atmosphere, food was good, service was great, and you have to try a beer flight!"
balter-beerworks-knoxville,Kurt S.,"Cordova, Cordova, TN",7/31/2022,5.0,Great staff. I love the beer selection. Maypop is the fall back but love to try the others. I typically get potato chip nachos and the a great burger.  Last night I saw a salad that looked great.  I then ordered that instead and it was great.  Love this place.
balter-beerworks-knoxville,Daniel H.,"Orlando, FL",5/7/2021,5.0,Great brewery in Knoxville we have been to them all and we enjoy their beers and choices in sizes if you want to keep bar hopping etc. (Please drink responsibly) they have a good lunch special and split the salad we ordered which ended up being more than enough.
balter-beerworks-knoxville,Scott T.,"Dekalb County, GA",4/17/2022,5.0,"Great place for beers and dinner.  Good atmosphere, good service.  We tasted the stout and the porter- both were excellent!"
balter-beerworks-knoxville,Chase L.,"Knoxville, TN",4/17/2022,5.0,"Come here once a week. Sunday funday's the best but the food's killer 7 days a week. Highly recommend coming here even if you don't like beer! Great variety, staff, indoor/outdoor atmosphere. Thanks for becoming a staple for us Knoxvillians!"
balter-beerworks-knoxville,Maria P.,"North Massapequa, NY",4/10/2022,5.0,spent lunch here with some friends. the beer is great. I had the appetizer pork belly tacos as my meal and they were very filling
balter-beerworks-knoxville,Alexis L.,"Virginia Beach, VA",2/18/2022,5.0,"First off, this is the place to be. They have accommodations for every weather occurrence and temperature. We sat in the breeze way, it was heated and had a seating option for the bar as well. Bria was our server and she was AMAZING. So knowledgeable about the menu and had great recommendations. She didn't disappoint us once. Very attentive without being overbearing. She anticipated our needs and brought us beer samples of things we may like. 10/10 best service I've had in Knoxville. If you get the chance to sit in her section request her. We will definitely be back."
balter-beerworks-knoxville,Melissa C.,"Crossville, TN",4/1/2022,4.0,Went for an early lunch while traveling through. Ordered the street tacos and an Amber. The beer was great a nice well rounded Amber. The fish taco appetizer was good for the price point. Didn't disappoint for a quick stop.
balter-beerworks-knoxville,Amanda M.,"Huntersville, NC",9/25/2021,5.0,"Plenary of parking, even if not directly in restaurant front. We were quickly greeted by Brad our server. He was absolutely amazing and super knowledgeable about food and drinks. We never wanted for anything. Our food!! Chefs kiss! It was amazing. Quite possibly some of the best food we have had. Drinks were wonderful and everything came out in a timely manner. Thanks Brad for your amazing service and food."
balter-beerworks-knoxville,Cindy Thuy Tien P.,"Goodlettsville, TN",4/12/2021,2.0,"I was expecting so much from this place from all the great ratings and hearing about it from friends but my experience was far from great. I ate here on a Sunday night so it was bit busy but not the worst, definitely manageable, there was plenty of staff available and working. It took the waitress 20 minutes to come get our orders and when she came she would barely even look at us, asking for our orders as if she was annoyed by us even at our first interaction. She apparently had a table of friends who had came in and spent 90% of her time chatting with them rather than checking on us even though we were next to her friends' table. When our food came out it was disappointing. We got the nachos, hot chicken sliders, salon bowl, and tillamook burger. The nachos were COLD. The cheese on the side was almost solid from sitting so long and the chips had gotten soggy plus there was no where near enough toppings for all the chips. The hot chicken sliders were dry, definitely needed sauce and the bread was stale. The salmon bowl wasn't much of a bowl, it was just a small slice of salmon with a few stalks of asparagus, a small glob of quinoa, and a boiled egg on the side. I ordered the tillamook burger for the interesting avocado sauce but the burger taste no different than a normal bacon cheeseburger not only that but the fries were so far from crispy that they were limp when you picked one up. Safe to say I was already disappointed. We did however try the Maypop beer which was pretty decent. I like the variety of drinks they have to choose from. In the end I still decided to tip the waitress  about  20% and when I told her to keep the change she started counting my money and calculating how much I tipped her right in front of me and made a disgusted face about it. I'd be willing to give the food here another shot but because of the waitress we got, I don't think I will want to come back."
balter-beerworks-knoxville,Bryan S.,"Orlando, FL",3/22/2022,4.0,"One of the best burger places in Knoxville.  We also had the fish tacos, which did not disappoint.  Everything was bursting with flavor.  The atmosphere is great and friendly.  This place is definitely worth a try, you will not regret it.  I can't wait to go back."
balter-beerworks-knoxville,Natalie M.,"Henrietta, NY",4/9/2021,4.0,"I love this place! The atmosphere is so chill and relaxed. I love to come here on a nice day and sit outside. The staff is super sweet and very helpful if you have all questions. My go-to beer here is the maypop it's light and refreshing especially on a hot day. There happy hour specials are great! But because of Covid the food is no longer Half off, just the beer. If you want food, my personal favorite is the Buffalo chicken sliders. Great level of spice and the blue cheeses compliments the spice quite nicely."
balter-beerworks-knoxville,Michael H.,"Bradford, TN",3/2/2022,4.0,Solid selection of beer and great food. The staff are friendly and knowledgeable. Lots of room both inside and out with parking across the street.
balter-beerworks-knoxville,Ken R.,"Gainesville, GA",2/6/2021,5.0,"Great vibe and cheap mimosas. Only had an ap of guacamole but it was creamy good served with oversized tortilla chips.  A carafe of mimosas was just $7 and they were good, but could have used a tad more orange juice in the recipe.The rest of the menu looked more like upscale bistro foot rather than a college bar."
balter-beerworks-knoxville,Nancy C.,"Marietta, GA",3/4/2022,4.0,Fun atmosphere. I had Good neighbor pint. It was nice. The fried chicken sliders were great~ the slaw was especially good.
balter-beerworks-knoxville,Melissa S.,"Springfield, VA",3/15/2021,5.0,"This was our one and only lunch stop on our trip to Knoxville and it was marvelous! The wait was an hour, but it was well worth it. I ordered the avocado toast with breakfast potatoes (added pic to my IG story and forgot to save it ). This was my first time having avocado toast and it won't be my last. The poached egg and arugula on top were the perfect pairing for this dish! My husband ordered the breakfast bowl and loved it! The gravy looked so good I had to sneak some bites and I'm glad I did  Even though they were super busy our server was on top of things and friendly."
balter-beerworks-knoxville,Celeste G.,"OH, OH",7/4/2022,2.0,"If you want to go to a place where you feel welcomed & they are waiting for you,  this is not the place. Probably not happy to work on July 4th. Manager, Waitresses & hostesses looked like you are interrupting them when we asked for a table . Food was good but when my husband & I got there at 2pm (after the lunch crowd and not crowded) we waited 5 minutes for our waitress, then 10 minutes for our drinks (wine & beer) to come. I had to ask the hostess to get drinks from the bar as I saw the drinks sitting there. Our appetizer came just after the hostess brought our drinks. Waited 20 more minutes for our food. Our waitress seemed pretty apathetic.  Not sure if we'll try again."
balter-beerworks-knoxville,Martha S.,"IL, IL",4/19/2022,5.0,"What a great find on a night spent in the Knoxville area. We were seated immediately in a booth which was great as the acoustics were pretty bad for 4 over 60 year olds! Our server, Sam, was wonderful! She made suggestions for drinks and food that were spot on. The fried chicken sliders were so tasty, with a light beer batter crust and just the perfect size for me. My husband got the Brewhouse burger, double patty, with Gouda cheese and a sriracha steak sauce. He loved it and the house cut fries were perfectly fried and crisp. The old fashioned I had was so good and my husband enjoyed 2 beers, the fire belly, and a porter. Both he enjoyed. This is a must go to place if you are in the area! Thank you to Sam for making our evening great!"
balter-beerworks-knoxville,Courtney W.,"Knoxville, TN",2/19/2022,5.0,We came here for brunch after church on a Sunday ! I called ahead and reserved a table and that worked our great! Make sure you call ahead!! Atmosphere was nice and servers were great too! It's always nice to have great food and great drinks! If you go for brunch make sure you ask for the free muffins while you wait for your food !!
balter-beerworks-knoxville,Leslie S.,"Hendersonville, TN",2/5/2022,4.0,Staple brunch spot in Knoxville. My friends and I love to meet here!  Get the grilled chicken sandwich with a side of sweet potato fries. YUM!
balter-beerworks-knoxville,Donald R.,"Knoxville, TN",7/6/2021,4.0,"Our first time here, and (spoiler alert!)...we liked it! In fact, everything was great but the slow service.  And I'm not complaining about it.  They were short-handed (like most), did what they could, and apologized as well. The place is very cool (if I may still use that term). It's an industrial-modern vibe. Their parking lot in front is small, but there's big overflow lot across the street.  The hostess let us select our own seat, which we appreciated.  There's a fairly restricted daft beer selection, but my wife and I still found something we liked.  We enjoyed the ""standard"" burger and fries.  Warning! - It's a messy double patty! It's both family and dog friendly.  We are planning our return trip to try their (very reasonable) Happy Hour."
balter-beerworks-knoxville,Amy B.,"Knoxville, TN",1/29/2022,5.0,Food is delicious and the service is friendly and top notch. Very cool atmosphere with a patio. My husband loves the Good Neighbor beer. One of the best spots in Knoxville.
balter-beerworks-knoxville,Donald W.,"Knoxville, TN",1/16/2022,4.0,Balter Beer is fantastic.There fish tacos are outstanding as well as the service. We celebrate all our birthdays here every year.
balter-beerworks-knoxville,Debra P.,"Knoxville, TN",6/12/2021,5.0,Always have a good experiencehere. Love the fish tacos.Service is usually great and the beer and ciders are cold Nice menu
balter-beerworks-knoxville,Claire H.,"SoMa, San Francisco, CA",6/15/2022,5.0,"Best grilled chicken sandwich and fries, extremely busy for brunch but worth the wait"
balter-beerworks-knoxville,Dave C.,"Southeast, Denver, CO",6/20/2022,5.0,Best brewery food I've experienced... any city and any state. Knoxville is doing local restaurants right.
balter-beerworks-knoxville,Kevin R.,"Daytona Beach, FL",5/22/2021,5.0,It was my first time and it was simply delicious! The wait was a bit long but when mimosas are a $1 you wait patiently LOL!
balter-beerworks-knoxville,Cory B.,"Knoxville, TN",5/3/2021,5.0,"We were here with our Fun With Friends group, and we had a party of about 15 people.  Service was quick and efficient, and was just overall top notch for a large group.  We sat on the patio which is so nice, and the umbrellas with heaters are a great touch. My wife and I shared some pitchers of mimosas which were very good and refreshing.  I ordered the biscuits and gravy with potatoes.  The gravy was as amazing as I had hoped when ordered.  Perfect on the thickness and flavors.  Biscuit was really good too cooked perfectly, and it was the right amount of flaky.  My wife got the fried green tomato benedict.  She gave me a bite, and it was cooked and seasoned perfectly too.  I highly recommend Balter for brunch,  and also for lunch and dinner too."
balter-beerworks-knoxville,Jon W.,"Hickory, NC",10/23/2021,2.0,"Long waits, hot food presented cold. Booths are not comfortable for big people (tall and/or  girth).  Prices a little steep.  On a good note, service staff were doing their best to keep up with the pace.    Parking is limited, so expect a little hike at peak hours .  Not worth a repeat trip."
balter-beerworks-knoxville,Kellie M.,"Hardin Valley, Knoxville, TN",6/4/2022,5.0,LOVE this place! Bacon chicken mac&cheese is my favorite thing on the menu. It's absolutely delicious!
balter-beerworks-knoxville,Zachery P.,"Nashville-Davidson metropolitan government (balance), TN",2/24/2022,4.0,"One of the best places to grab a burger with boys, or with the family, significant other, pick your flavor. The atmosphere is great, the food, tremendous, and beer well it would have been more fitting to name it Balter burger works as that it far outshines the drink menu. While it's nothing to sneeze at I came for the beer as a stayed for the burgers."
balter-beerworks-knoxville,Ceri F.,"Knoxville, TN",10/18/2019,5.0,"This was our first time here. We were excited to try this place because of the fantastic reviews. We happen to be there a Saturday when they were serving their brunch. We also happen to be there during Oktoberfest. My husband opted for the breakfast burrito. It was enormous! He said it was absolutely amazing. It was served with breakfast potatoes that were both crispy and fluffy. Everything was on point. I ordered off the Oktoberfest menu, the chicken schnitzel served with two kinds of sauerkraut and a fried egg on top. I don't even think I have enough vocabulary to do this justice. The chicken was crispy, moist and tender. They had a mild green sour kraut. The purple had apple cider and cinnamon. Both complement the chicken beautiful. The real winner was the fried egg on top!  It was just the right combo.As far as beer, I had the coffee porter,  if you like bark, complex beer, this is for you!  It was rich and delicious!  My husband had the Kolch,  if you like cloudy Whit beer , this one is for you. Overall everything was amazing and we are looking forward to working our way through the menu!"
balter-beerworks-knoxville,Jason F.,"Pittsburgh, PA",9/25/2020,4.0,"I stopped by here yesterday with my wife for some afternoon drinks.  We were in Knoxville for the day and looking for a second brewery that was open before 3 PM and Balter Beer ended up being our place.  It's sort of a weird shaped building with plenty of both indoor and outdoor seating.  Unfortunately the rain ruined our chance at outdoor seating on this day and so we ended up at a high top table in the bar area.  The restaurant itself was minimally decorated with lots of windows out onto the street.  It had exposed ductwork with large lights that had Edison bulbs in them.  The bar area had two TVS and you could see their pour house, which housed their brewing equipment,  in another close building through the windows.For my drinks on this afternoon, I decided on a flight which I often do whenever I am visiting a new brewery.  At Balter Beerworks, this consists of 4 beers of your choosing and I went with the Maypop (Pale Ale), Gose, Firebelly (IPA) and Bear Blend (Coffee Oatmeal Porter).  I started off with the Maypop which had a little bit of hops at the start followed by some malty sweetness to finish.  Up second was the Gose which was a pretty sour Gose with the perfect kick of salt on the finish  to cut the sour before you could really taste it's dryness.  Third was the Firebelly which the menu described as a classic IPA with pine and citrus.  I did get the pine resin and the hops, just not the citrus.  Still it was a decent IPA.  Last but certainly not least was the Bear blend and you could really smell the coffee on the nose.  Once you got a sip of it, you could tell why as it's very coffee forward from start to finish with a touch of smokiness at the very end.  Out of the bunch I think the Gose was my favorite although I may be a little biased since I do love a good Gose.The bottom line for me is that I would stop by here again in the future.  All of my beers were good and I would be interested in trying some of the food as well."
balter-beerworks-knoxville,Patrick C.,"Gainesville, FL",2/15/2022,1.0,"I usually never leave reviews but felt like I needed to. This was our second time at halter beer works and both times the service was awful. The first time we had a larger group but only half of our food was brought out and they forgot to cook the rest. The second time it was just my fiancé and I so I thought oh this time the service should be a lot better. Again service was lacking. There were 4 tables in our sections and we over heard all tables complain about something. 1 table got the completely wrong food, another table had been waiting 45 min and hadn't seen their server. Overall I was really hoping this second time going there we would have a better experience but it was very poor"
